source_slug,source_name,target_slug,target_name,severity,mechanism,source,confidence,needs_review,evidence
donepezila-cloridrato,Donepezila Cloridrato,digoxina,Digoxina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, além de digoxina, diltiazem, verapamil e amiodarona, aumentam risco de bradicardia/bloqueio."
donepezila-cloridrato,Donepezila Cloridrato,diltiazem-cloridrato,Diltiazem Cloridrato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, além de digoxina, diltiazem, verapamil e amiodarona, aumentam risco de bradicardia/bloqueio."
donepezila-cloridrato,Donepezila Cloridrato,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Rifampicina, carbamazepina, fenitoína e fenobarbital podem reduzir níveis."
donepezila-cloridrato,Donepezila Cloridrato,fenobarbital,Fenobarbital,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Rifampicina, carbamazepina, fenitoína e fenobarbital podem reduzir níveis."
donepezila-cloridrato,Donepezila Cloridrato,fluoxetina-cloridrato,Fluoxetina Cloridrato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Cetoconazol, itraconazol, claritromicina, eritromicina, ritonavir e fluoxetina podem aumentar níveis de donepezila."
donepezila-cloridrato,Donepezila Cloridrato,ibuprofeno,Ibuprofeno,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"AINEs como ibuprofeno, naproxeno, diclofenaco e ácido acetilsalicílico aumentam risco gastrointestinal."
donepezila-cloridrato,Donepezila Cloridrato,itraconazol,Itraconazol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Cetoconazol, itraconazol, claritromicina, eritromicina, ritonavir e fluoxetina podem aumentar níveis de donepezila."
donepezila-cloridrato,Donepezila Cloridrato,metoprolol-succinato,Metoprolol Succinato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, além de digoxina, diltiazem, verapamil e amiodarona, aumentam risco de bradicardia/bloqueio."
donepezila-cloridrato,Donepezila Cloridrato,naproxeno,Naproxeno,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"AINEs como ibuprofeno, naproxeno, diclofenaco e ácido acetilsalicílico aumentam risco gastrointestinal."
donepezila-cloridrato,Donepezila Cloridrato,nirmatrelvir-ritonavir,Nirmatrelvir + Ritonavir,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Cetoconazol, itraconazol, claritromicina, eritromicina, ritonavir e fluoxetina podem aumentar níveis de donepezila."
donepezila-cloridrato,Donepezila Cloridrato,nortriptilina-cloridrato,Nortriptilina Cloridrato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Anticolinérgicos, como biperideno, oxibutinina, solifenacina, escopolamina, ipratrópio, tiotrópio, amitriptilina, nortriptilina, clomipramina, prometazina e hidroxizina, podem reduzir o efeito da donepezila."
donepezila-cloridrato,Donepezila Cloridrato,oxibutinina,Oxibutinina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Anticolinérgicos, como biperideno, oxibutinina, solifenacina, escopolamina, ipratrópio, tiotrópio, amitriptilina, nortriptilina, clomipramina, prometazina e hidroxizina, podem reduzir o efeito da donepezila."
donepezila-cloridrato,Donepezila Cloridrato,prometazina-cloridrato,Prometazina Cloridrato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Anticolinérgicos, como biperideno, oxibutinina, solifenacina, escopolamina, ipratrópio, tiotrópio, amitriptilina, nortriptilina, clomipramina, prometazina e hidroxizina, podem reduzir o efeito da donepezila."
donepezila-cloridrato,Donepezila Cloridrato,propranolol,Propranolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, além de digoxina, diltiazem, verapamil e amiodarona, aumentam risco de bradicardia/bloqueio."
donepezila-cloridrato,Donepezila Cloridrato,rifampicina,Rifampicina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Rifampicina, carbamazepina, fenitoína e fenobarbital podem reduzir níveis."
donepezila-cloridrato,Donepezila Cloridrato,solifenacina-succinato,Solifenacina Succinato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Anticolinérgicos, como biperideno, oxibutinina, solifenacina, escopolamina, ipratrópio, tiotrópio, amitriptilina, nortriptilina, clomipramina, prometazina e hidroxizina, podem reduzir o efeito da donepezila."
donepezila-cloridrato,Donepezila Cloridrato,suxametonio,Suxametônio,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Succinilcolina e bloqueadores neuromusculares podem ter efeito prolongado ou alterado.
donepezila-cloridrato,Donepezila Cloridrato,tiotropio,Tiotrópio,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Anticolinérgicos, como biperideno, oxibutinina, solifenacina, escopolamina, ipratrópio, tiotrópio, amitriptilina, nortriptilina, clomipramina, prometazina e hidroxizina, podem reduzir o efeito da donepezila."
donepezila-cloridrato,Donepezila Cloridrato,tiotropio-brometo,Tiotrópio Brometo,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Anticolinérgicos, como biperideno, oxibutinina, solifenacina, escopolamina, ipratrópio, tiotrópio, amitriptilina, nortriptilina, clomipramina, prometazina e hidroxizina, podem reduzir o efeito da donepezila."
donepezila-cloridrato,Donepezila Cloridrato,abiraterona-acetato-cancer-prostata,Abiraterona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,amoxicilina-clavulanato-de-potassio,Amoxicilina + Clavulanato de Potássio,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,associacao-sacubitril-valsartana,Sacubitril + Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,candesartana-cilexetila,Candesartana Cilexetila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,captopril,Captopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,cilazapril,Cilazapril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,cloreto-de-sodio-cloreto-de-potassio-cloreto-de-calcio-di-hidratado,Cloreto de Sódio + Cloreto de Potássio + Cloreto de Cálcio Di-Hidratado,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,enalapril-maleato,Enalapril Maleato,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,eplerenona,Eplerenona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,espironolactona,Espironolactona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,espironolactona-uso-dermatologico-antiandrogenico,Espironolactona Dermatológica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,levosimendana,Levosimendana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,lisinopril,Lisinopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,losartana-potassica,Losartana Potássica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,olmesartana-medoxomila,Olmesartana Medoxomila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,perindopril,Perindopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,ramipril,Ramipril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,sulfametoxazol-trimetoprima,Sulfametoxazol + Trimetoprima,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,telmisartana,Telmisartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
donepezila-cloridrato,Donepezila Cloridrato,valsartana,Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
dopamina-cloridrato,Dopamina Cloridrato,adrenalina,Adrenalina,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Outros simpatomiméticos, como adrenalina, noradrenalina, dobutamina, salbutamol e fenoterol, aumentam risco de taquiarritmias."
dopamina-cloridrato,Dopamina Cloridrato,amitriptilina-cloridrato,Amitriptilina Cloridrato,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Antidepressivos tricíclicos, como amitriptilina, nortriptilina e clomipramina, podem aumentar arritmias e hipertensão."
dopamina-cloridrato,Dopamina Cloridrato,associacao-salbutamol-ipratropio-saba-sama-inalatorio,Salbutamol + Ipratrópio,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Outros simpatomiméticos, como adrenalina, noradrenalina, dobutamina, salbutamol e fenoterol, aumentam risco de taquiarritmias."
dopamina-cloridrato,Dopamina Cloridrato,atenolol,Atenolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, podem antagonizar efeitos beta e favorecer vasoconstrição alfa."
dopamina-cloridrato,Dopamina Cloridrato,bromidrato-de-fenoterol,Bromidrato de Fenoterol,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Outros simpatomiméticos, como adrenalina, noradrenalina, dobutamina, salbutamol e fenoterol, aumentam risco de taquiarritmias."
dopamina-cloridrato,Dopamina Cloridrato,carvedilol,Carvedilol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, podem antagonizar efeitos beta e favorecer vasoconstrição alfa."
dopamina-cloridrato,Dopamina Cloridrato,cloridrato-de-clomipramina,Cloridrato de Clomipramina,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Antidepressivos tricíclicos, como amitriptilina, nortriptilina e clomipramina, podem aumentar arritmias e hipertensão."
dopamina-cloridrato,Dopamina Cloridrato,cloridrato-de-propranolol,Cloridrato de Propranolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, podem antagonizar efeitos beta e favorecer vasoconstrição alfa."
dopamina-cloridrato,Dopamina Cloridrato,dobutamina-cloridrato,Dobutamina Cloridrato,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Outros simpatomiméticos, como adrenalina, noradrenalina, dobutamina, salbutamol e fenoterol, aumentam risco de taquiarritmias."
dopamina-cloridrato,Dopamina Cloridrato,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Fenitoína intravenosa pode causar hipotensão e bradicardia quando associada.
dopamina-cloridrato,Dopamina Cloridrato,guaifenesina,Guaifenesina,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Outros simpatomiméticos, como adrenalina, noradrenalina, dobutamina, salbutamol e fenoterol, aumentam risco de taquiarritmias."
dopamina-cloridrato,Dopamina Cloridrato,linezolida,Linezolida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"IMAO, como tranilcipromina, moclobemida, selegilina, rasagilina e linezolida, podem potencializar resposta pressórica e exigir grande redução de dose."
dopamina-cloridrato,Dopamina Cloridrato,metoprolol-succinato,Metoprolol Succinato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, podem antagonizar efeitos beta e favorecer vasoconstrição alfa."
dopamina-cloridrato,Dopamina Cloridrato,nortriptilina-cloridrato,Nortriptilina Cloridrato,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Antidepressivos tricíclicos, como amitriptilina, nortriptilina e clomipramina, podem aumentar arritmias e hipertensão."
dopamina-cloridrato,Dopamina Cloridrato,propranolol,Propranolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores, como propranolol, atenolol, metoprolol, carvedilol e bisoprolol, podem antagonizar efeitos beta e favorecer vasoconstrição alfa."
dopamina-cloridrato,Dopamina Cloridrato,salbutamol-sulfato,Salbutamol Sulfato,warning,Risco de prolongamento de QT ou arritmia,interactions_text,high,false,"Outros simpatomiméticos, como adrenalina, noradrenalina, dobutamina, salbutamol e fenoterol, aumentam risco de taquiarritmias."
dorzolamida-cloridrato,Dorzolamida Cloridrato,associacao-latanoprosta-timolol-glaucoma-oftalmico,Latanoprosta + Timolol,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como timolol, brimonidina, latanoprosta, bimatoprost e pilocarpina, podem ser associados, mas devem ser aplicados com intervalo."
dorzolamida-cloridrato,Dorzolamida Cloridrato,bimatoprost,Bimatoprost,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como timolol, brimonidina, latanoprosta, bimatoprost e pilocarpina, podem ser associados, mas devem ser aplicados com intervalo."
dorzolamida-cloridrato,Dorzolamida Cloridrato,brimonidina-tartarato,Brimonidina Tartarato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como timolol, brimonidina, latanoprosta, bimatoprost e pilocarpina, podem ser associados, mas devem ser aplicados com intervalo."
dorzolamida-cloridrato,Dorzolamida Cloridrato,latanoprosta,Latanoprosta,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como timolol, brimonidina, latanoprosta, bimatoprost e pilocarpina, podem ser associados, mas devem ser aplicados com intervalo."
dorzolamida-cloridrato,Dorzolamida Cloridrato,timolol,Timolol,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como timolol, brimonidina, latanoprosta, bimatoprost e pilocarpina, podem ser associados, mas devem ser aplicados com intervalo."
dorzolamida-cloridrato,Dorzolamida Cloridrato,timolol-maleato,Timolol Maleato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como timolol, brimonidina, latanoprosta, bimatoprost e pilocarpina, podem ser associados, mas devem ser aplicados com intervalo."
dorzolamida-cloridrato,Dorzolamida Cloridrato,acetazolamida,Acetazolamida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros inibidores da anidrase carbônica, como acetazolamida e brinzolamida, podem somar efeitos sistêmicos, incluindo acidose e distúrbios eletrolíticos."
dorzolamida-cloridrato,Dorzolamida Cloridrato,acido-acetilsalicilico,Ácido Acetilsalicílico,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Altas doses de ácido acetilsalicílico podem aumentar risco de toxicidade com inibidores da anidrase carbônica.
dorzolamida-cloridrato,Dorzolamida Cloridrato,brinzolamida-inibidor-anidrase-carbonica-oftalmico,Brinzolamida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros inibidores da anidrase carbônica, como acetazolamida e brinzolamida, podem somar efeitos sistêmicos, incluindo acidose e distúrbios eletrolíticos."
doxazosina,Doxazosina,anlodipino,Anlodipino,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,atenolol,Atenolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,captopril,Captopril,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,carvedilol,Carvedilol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,cetoconazol,Cetoconazol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como claritromicina, cetoconazol, itraconazol, ritonavir e verapamil, podem aumentar exposição e hipotensão."
doxazosina,Doxazosina,cilazapril,Cilazapril,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,claritromicina,Claritromicina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como claritromicina, cetoconazol, itraconazol, ritonavir e verapamil, podem aumentar exposição e hipotensão."
doxazosina,Doxazosina,cloridrato-de-verapamil,Cloridrato de Verapamil,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como claritromicina, cetoconazol, itraconazol, ritonavir e verapamil, podem aumentar exposição e hipotensão."
doxazosina,Doxazosina,enalapril-maleato,Enalapril Maleato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,furosemida,Furosemida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,hidroclorotiazida,Hidroclorotiazida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Outros anti-hipertensivos, como captopril, enalapril, losartana, candesartana, anlodipino, atenolol, carvedilol, hidroclorotiazida e furosemida, podem potencializar hipotensão."
doxazosina,Doxazosina,itraconazol,Itraconazol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como claritromicina, cetoconazol, itraconazol, ritonavir e verapamil, podem aumentar exposição e hipotensão."
doxazosina,Doxazosina,macitentana-antagonista-endotelina-pah,Macitentana,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores da PDE5, como sildenafil, tadalafila, vardenafila e avanafil, podem causar hipotensão sintomática; iniciar com doses baixas e separar horários conforme orientação."
doxazosina,Doxazosina,mononitrato-de-isossorbida,Mononitrato de Isossorbida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Nitratos, como nitroglicerina e mononitrato de isossorbida, aumentam risco de queda pressórica."
doxazosina,Doxazosina,nirmatrelvir-ritonavir,Nirmatrelvir + Ritonavir,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores de CYP3A4, como claritromicina, cetoconazol, itraconazol, ritonavir e verapamil, podem aumentar exposição e hipotensão."
doxazosina,Doxazosina,nitroglicerina,Nitroglicerina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Nitratos, como nitroglicerina e mononitrato de isossorbida, aumentam risco de queda pressórica."
doxazosina,Doxazosina,nitroglicerina-intravenosa,Nitroglicerina Intravenosa,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Nitratos, como nitroglicerina e mononitrato de isossorbida, aumentam risco de queda pressórica."
doxazosina,Doxazosina,tadalafila,Tadalafila,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Inibidores da PDE5, como sildenafil, tadalafila, vardenafila e avanafil, podem causar hipotensão sintomática; iniciar com doses baixas e separar horários conforme orientação."
doxiciclina,Doxiciclina,amoxicilina,Amoxicilina,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Penicilinas, como amoxicilina e ampicilina, podem ter antagonismo teórico em algumas situações, evitar associação sem indicação clara."
doxiciclina,Doxiciclina,amoxicilina-clavulanato-de-potassio,Amoxicilina + Clavulanato de Potássio,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Penicilinas, como amoxicilina e ampicilina, podem ter antagonismo teórico em algumas situações, evitar associação sem indicação clara."
doxiciclina,Doxiciclina,ampicilina,Ampicilina,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Penicilinas, como amoxicilina e ampicilina, podem ter antagonismo teórico em algumas situações, evitar associação sem indicação clara."
doxiciclina,Doxiciclina,ampicilina-sulbactam,Ampicilina + Sulbactam,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Penicilinas, como amoxicilina e ampicilina, podem ter antagonismo teórico em algumas situações, evitar associação sem indicação clara."
doxiciclina,Doxiciclina,isotretinoina,Isotretinoína,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Não associar com isotretinoína ou acitretina pelo risco de hipertensão intracraniana.
doxiciclina,Doxiciclina,carbamazepina,Carbamazepina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Carbamazepina, fenitoína, fenobarbital e rifampicina podem reduzir níveis de doxiciclina."
doxiciclina,Doxiciclina,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Carbamazepina, fenitoína, fenobarbital e rifampicina podem reduzir níveis de doxiciclina."
doxiciclina,Doxiciclina,fenobarbital,Fenobarbital,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Carbamazepina, fenitoína, fenobarbital e rifampicina podem reduzir níveis de doxiciclina."
doxiciclina,Doxiciclina,metotrexato,Metotrexato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Metotrexato pode ter toxicidade aumentada.
doxiciclina,Doxiciclina,rifampicina,Rifampicina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Carbamazepina, fenitoína, fenobarbital e rifampicina podem reduzir níveis de doxiciclina."
doxiciclina,Doxiciclina,sucralfato,Sucralfato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Antiácidos, sais de ferro, zinco, cálcio, magnésio, alumínio, sucralfato, leite e multivitamínicos reduzem absorção; espaçar administração."
doxiciclina,Doxiciclina,sulfato-de-zinco,Sulfato de Zinco,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Antiácidos, sais de ferro, zinco, cálcio, magnésio, alumínio, sucralfato, leite e multivitamínicos reduzem absorção; espaçar administração."
doxiciclina,Doxiciclina,varfarina,Varfarina,warning,Aumento de risco de sangramento,interactions_text,high,false,"Varfarina pode ter efeito aumentado, com risco de sangramento e alteração de INR."
doxiciclina,Doxiciclina,abiraterona-acetato-cancer-prostata,Abiraterona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,associacao-sacubitril-valsartana,Sacubitril + Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,candesartana-cilexetila,Candesartana Cilexetila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,captopril,Captopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,cilazapril,Cilazapril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,cloreto-de-sodio-cloreto-de-potassio-cloreto-de-calcio-di-hidratado,Cloreto de Sódio + Cloreto de Potássio + Cloreto de Cálcio Di-Hidratado,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,enalapril-maleato,Enalapril Maleato,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,eplerenona,Eplerenona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,espironolactona,Espironolactona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,espironolactona-uso-dermatologico-antiandrogenico,Espironolactona Dermatológica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,levosimendana,Levosimendana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,lisinopril,Lisinopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,losartana-potassica,Losartana Potássica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,olmesartana-medoxomila,Olmesartana Medoxomila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,perindopril,Perindopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,ramipril,Ramipril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,sulfametoxazol-trimetoprima,Sulfametoxazol + Trimetoprima,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,telmisartana,Telmisartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxiciclina,Doxiciclina,valsartana,Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
doxorrubicina-cloridrato,Doxorrubicina Cloridrato,trastuzumabe,Trastuzumabe,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Trastuzumabe e outros cardiotóxicos aumentam risco de insuficiência cardíaca; evitar proximidade temporal sem protocolo."
doxorrubicina-cloridrato,Doxorrubicina Cloridrato,acido-acetilsalicilico,Ácido Acetilsalicílico,warning,Aumento de risco de sangramento,interactions_text,high,false,"Varfarina, heparina, enoxaparina, apixabana, rivaroxabana, ácido acetilsalicílico e clopidogrel aumentam risco hemorrágico se houver trombocitopenia."
